"STT","Session_ID","Administrative","Administrative_Duration","Informational","Informational_Duration","ProductRelated","ProductRelated_Duration","BounceRates","ExitRates","PageValues","SpecialDay","Month","OperatingSystems","Browser","Region","TrafficType","VisitorType","Weekend","Revenue","Revenue_int"
2095,2095,0,0,0,0,4,158,0.05,0.1,0,0,"May",2,2,4,13,"Returning_Visitor",FALSE,FALSE,0
2096,2096,0,0,0,0,77,3332.208333,0.002040816,0.024719927,0,0.6,"May",2,2,3,6,"Returning_Visitor",FALSE,FALSE,0
2097,2097,0,0,0,0,130,4164.936905,0.006153846,0.012319347,0,0,"May",3,2,6,13,"Returning_Visitor",FALSE,FALSE,0
2098,2098,0,0,0,0,1,0,0.2,0.2,0,0,"May",1,1,1,3,"Returning_Visitor",FALSE,FALSE,0
2099,2099,5,85.66666667,0,0,25,1194.5,0,0.007692308,11.51923077,0,"May",2,2,1,2,"New_Visitor",FALSE,TRUE,1
2100,2100,3,154.5,0,0,21,638.3333333,0,0.047222222,0,0,"May",2,5,4,4,"Returning_Visitor",FALSE,FALSE,0
2101,2101,0,0,0,0,13,152.25,0.030769231,0.025641026,0,0,"May",1,2,5,2,"Returning_Visitor",FALSE,FALSE,0
2102,2102,0,0,0,0,17,631.5,0.011764706,0.064705882,0,0.8,"May",2,2,1,13,"Returning_Visitor",FALSE,FALSE,0
2103,2103,0,0,0,0,9,58,0.155555556,0.177777778,0,0,"May",1,1,1,3,"Returning_Visitor",TRUE,FALSE,0
2104,2104,7,598,3,144.5,83,6860.632738,0.011512297,0.039305682,0,0.4,"May",2,2,1,2,"Returning_Visitor",FALSE,FALSE,0
2105,2105,0,0,0,0,2,0,0.2,0.2,0,0.6,"May",1,1,1,3,"Returning_Visitor",FALSE,FALSE,0
2106,2106,1,3,0,0,28,271.125,0,0.002564103,0,0,"May",4,2,1,3,"New_Visitor",FALSE,FALSE,0
2107,2107,0,0,0,0,1,0,0.2,0.2,0,0,"May",1,1,1,6,"Returning_Visitor",FALSE,FALSE,0
2108,2108,1,7,0,0,151,2564.278157,0.00917226,0.0210895,0,0.6,"May",1,1,1,15,"Returning_Visitor",FALSE,FALSE,0
2109,2109,0,0,0,0,12,896.5,0.008333333,0.025,14.6895,0.6,"May",2,5,1,5,"Returning_Visitor",FALSE,TRUE,1
2110,2110,3,226.9545455,0,0,57,4895.022989,0.003333333,0.023321256,0,0,"May",2,2,1,13,"Returning_Visitor",FALSE,FALSE,0
2111,2111,6,97.88235294,2,9,58,2293.59902,0.008357771,0.033973374,6.7485,0,"May",2,2,7,4,"Returning_Visitor",FALSE,TRUE,1
2112,2112,4,515.6,0,0,77,1449.683333,0,0.002631579,0,0,"May",2,2,4,2,"Returning_Visitor",FALSE,FALSE,0
2113,2113,1,397.5,3,89.5,8,249,0.066666667,0.091666667,0,0,"May",3,2,1,6,"Returning_Visitor",TRUE,FALSE,0
2114,2114,2,16.5,0,0,5,37.5,0,0.033333333,0,0,"May",2,2,1,3,"Returning_Visitor",FALSE,FALSE,0
2115,2115,2,30,0,0,10,121,0.016666667,0.025,0,0,"May",3,6,3,3,"New_Visitor",FALSE,FALSE,0
2116,2116,6,60,1,30,51,1403.841919,0.003636364,0.009090909,20.2453697,0,"May",2,4,1,2,"Returning_Visitor",FALSE,FALSE,0
2117,2117,0,0,0,0,8,227,0.025,0.05,0,0,"May",3,2,6,13,"Returning_Visitor",FALSE,FALSE,0
2118,2118,0,0,0,0,8,228,0.025,0.075,0,0,"May",2,2,3,3,"Returning_Visitor",FALSE,FALSE,0
2119,2119,1,22.75,0,0,16,461.0833333,0,0.011458333,17.991,0,"May",2,2,1,4,"Returning_Visitor",FALSE,FALSE,0
2120,2120,0,0,0,0,2,12,0,0.1,0,0,"May",1,1,1,3,"Returning_Visitor",TRUE,FALSE,0
2121,2121,4,46.5,0,0,34,762.5,0,0.013513514,0,0.6,"May",2,2,1,4,"Returning_Visitor",FALSE,FALSE,0
2122,2122,0,0,0,0,5,74.5,0,0.08,0,0.6,"May",1,1,1,3,"Returning_Visitor",FALSE,FALSE,0
2123,2123,3,27,0,0,21,898,0.015384615,0.042307692,10.94723077,0.6,"May",2,2,1,3,"Returning_Visitor",FALSE,TRUE,1
2124,2124,3,23,0,0,5,91,0,0.0125,0,0,"May",2,2,6,18,"Returning_Visitor",TRUE,FALSE,0
2125,2125,0,0,0,0,19,583.1666667,0.010526316,0.030701754,0,0.8,"May",2,4,1,3,"Returning_Visitor",FALSE,FALSE,0
2126,2126,3,62,0,0,13,392.9285714,0.0125,0.025,0,0,"May",3,2,3,2,"New_Visitor",FALSE,FALSE,0
2127,2127,2,102,0,0,13,177.5,0,0.026666667,0,0,"May",2,2,4,3,"New_Visitor",TRUE,FALSE,0
2128,2128,0,0,0,0,13,436,0.030769231,0.079487179,0,0.6,"May",1,1,4,2,"Returning_Visitor",FALSE,FALSE,0
2129,2129,3,61,0,0,79,2819.966667,0.006097561,0.024390244,0,0,"May",2,2,1,13,"Returning_Visitor",FALSE,FALSE,0
2130,2130,0,0,0,0,2,4,0,0.1,0,0.8,"May",2,5,4,1,"Returning_Visitor",FALSE,FALSE,0
2131,2131,0,0,0,0,1,0,0.2,0.2,0,0,"May",2,4,1,3,"Returning_Visitor",FALSE,FALSE,0
2132,2132,0,0,0,0,23,1888.5,0,0.008695652,46.00643478,0,"May",2,2,4,4,"New_Visitor",TRUE,TRUE,1
2133,2133,7,238.4666667,7,300.9,33,1801.371429,0.0055,0.040415616,8.08269,0,"May",2,1,1,4,"Returning_Visitor",TRUE,FALSE,0
2134,2134,1,92,0,0,117,13158.66667,0.006896552,0.041810345,0,0,"May",2,6,4,4,"Returning_Visitor",TRUE,FALSE,0
2135,2135,0,0,0,0,6,140,0,0.033333333,0,0,"May",2,6,3,6,"Returning_Visitor",FALSE,FALSE,0
2136,2136,0,0,0,0,5,252.5,0,0.02,0,0,"May",2,2,2,2,"Returning_Visitor",FALSE,FALSE,0
2137,2137,0,0,0,0,12,666,0,0.018181818,0,0,"May",2,4,8,2,"Returning_Visitor",FALSE,FALSE,0
2138,2138,0,0,0,0,36,851.3333333,0.010810811,0.032432432,0,0.2,"May",4,1,1,4,"Returning_Visitor",FALSE,FALSE,0
2139,2139,0,0,0,0,18,224,0.011764706,0.02254902,0,0.2,"May",1,2,3,4,"Returning_Visitor",FALSE,FALSE,0
2140,2140,0,0,0,0,13,253.3333333,0.030769231,0.073076923,0,0.8,"May",2,2,5,3,"Returning_Visitor",FALSE,FALSE,0
2141,2141,9,175.9333333,0,0,28,717.2190476,0.005882353,0.017058824,0,1,"May",2,2,5,4,"Returning_Visitor",TRUE,FALSE,0
2142,2142,0,0,0,0,22,370.3333333,0.018181818,0.054545455,0,0.6,"May",2,2,4,13,"Returning_Visitor",FALSE,FALSE,0
2143,2143,0,0,0,0,1,0,0.2,0.2,0,0,"May",1,1,1,3,"Returning_Visitor",TRUE,FALSE,0
2144,2144,4,47,0,0,29,5198.533333,0,0.019892473,0,0,"May",2,4,2,2,"Returning_Visitor",FALSE,FALSE,0
2145,2145,4,92,0,0,19,1148.838095,0.012121212,0.025289256,32.06509091,0,"May",3,2,3,3,"Returning_Visitor",FALSE,FALSE,0
2146,2146,1,4,0,0,13,152.6666667,0.033333333,0.083333333,0,0,"May",2,2,3,6,"Returning_Visitor",FALSE,FALSE,0
2147,2147,0,0,0,0,6,474,0,0.016666667,0,0,"May",2,4,1,2,"New_Visitor",TRUE,FALSE,0
2148,2148,0,0,0,0,15,907.5,0.006666667,0.031111111,0,0.6,"May",2,2,7,2,"Returning_Visitor",FALSE,FALSE,0
2149,2149,0,0,0,0,12,505.3333333,0.083333333,0.123412698,0,0.4,"May",2,2,1,6,"Returning_Visitor",FALSE,FALSE,0
2150,2150,0,0,0,0,20,497,0.015,0.045416667,0,0,"May",3,2,1,1,"Returning_Visitor",FALSE,FALSE,0
2151,2151,2,675.3333333,0,0,46,1103.916667,0,0.004081633,0,0.8,"May",2,4,4,4,"Returning_Visitor",FALSE,FALSE,0
2152,2152,0,0,0,0,4,0,0.2,0.2,0,0.6,"May",3,2,4,3,"Returning_Visitor",FALSE,FALSE,0
2153,2153,2,37,1,18,25,430.5,0,0.007142857,0,0,"May",2,2,2,2,"Returning_Visitor",TRUE,FALSE,0
2154,2154,2,129,0,0,31,866.7,0.011827957,0.034101382,18.11148387,0,"May",3,2,6,1,"Returning_Visitor",FALSE,TRUE,1
2155,2155,0,0,0,0,21,1492.166667,0.023809524,0.055555556,0,0,"May",2,2,3,2,"Returning_Visitor",FALSE,FALSE,0
2156,2156,0,0,0,0,7,17,0.085714286,0.142857143,0,0,"May",2,4,3,3,"Returning_Visitor",FALSE,FALSE,0
2157,2157,0,0,0,0,7,137.5,0,0.033333333,0,0.6,"May",2,2,1,3,"Returning_Visitor",FALSE,FALSE,0
2158,2158,0,0,0,0,20,950.3285714,0.072108844,0.086507937,0,1,"May",2,2,4,1,"Returning_Visitor",TRUE,FALSE,0
2159,2159,0,0,0,0,2,7,0,0.1,0,0.8,"May",1,1,1,3,"Returning_Visitor",FALSE,FALSE,0
2160,2160,0,0,0,0,18,286,0.011111111,0.061111111,0,0.8,"May",2,2,9,3,"Returning_Visitor",FALSE,FALSE,0
2161,2161,2,144,0,0,25,1711.333333,0,0.008,0,0,"May",2,2,1,1,"Returning_Visitor",FALSE,FALSE,0
2162,2162,1,6,0,0,45,2487.333333,0.018604651,0.066666667,0,0,"May",2,2,7,11,"Returning_Visitor",FALSE,FALSE,0
2163,2163,0,0,0,0,5,829.5,0,0.04,0,0,"May",2,2,3,2,"Returning_Visitor",TRUE,FALSE,0
2164,2164,1,0,0,0,7,88,0.0625,0.116666667,0,0.8,"May",3,2,1,6,"Returning_Visitor",FALSE,FALSE,0
2165,2165,7,89.5,0,0,26,1163.333333,0,0.009375,26.983125,0,"May",3,2,3,4,"New_Visitor",FALSE,TRUE,1
2166,2166,3,91.75,0,0,20,1171.333333,0.003174603,0.018571429,0,0,"May",3,2,2,4,"Returning_Visitor",TRUE,FALSE,0
2167,2167,0,0,0,0,8,149,0.133333333,0.155555556,0,0.8,"May",2,2,7,3,"Returning_Visitor",FALSE,FALSE,0
2168,2168,1,81,0,0,12,131.5,0,0.003076923,0,1,"May",3,2,1,4,"Returning_Visitor",TRUE,FALSE,0
2169,2169,0,0,0,0,4,81.5,0,0.025,0,0,"May",1,1,2,4,"Returning_Visitor",TRUE,FALSE,0
2170,2170,3,296,0,0,9,394.5,0,0.005555556,28.39833333,0,"May",2,2,8,2,"New_Visitor",TRUE,TRUE,1
2171,2171,0,0,0,0,17,336,0,0.01875,0,0.8,"May",2,2,1,4,"Returning_Visitor",FALSE,FALSE,0
2172,2172,0,0,0,0,21,452.797619,0,0.023,16.82505,0,"May",1,1,1,4,"Returning_Visitor",FALSE,TRUE,1
2173,2173,0,0,0,0,1,0,0.2,0.2,0,0.6,"May",2,2,1,1,"Returning_Visitor",FALSE,FALSE,0
2174,2174,3,269.1666667,0,0,36,2281.208333,0.022916667,0.046203704,0,0,"May",3,2,6,4,"Returning_Visitor",FALSE,FALSE,0
2175,2175,3,168.75,0,0,36,1262.833333,0,0.004054054,20.39448649,0,"May",2,2,3,4,"Returning_Visitor",TRUE,TRUE,1
2176,2176,0,0,0,0,1,0,0.2,0.2,0,0,"May",1,1,4,3,"Returning_Visitor",FALSE,FALSE,0
2177,2177,0,0,0,0,1,643,0.133333333,0.15,0,0,"May",2,2,1,5,"Returning_Visitor",FALSE,FALSE,0
2178,2178,0,0,0,0,6,189,0.066666667,0.116666667,0,0.4,"May",2,6,1,3,"Returning_Visitor",FALSE,FALSE,0
2179,2179,3,430.8333333,1,262,49,2338.567766,0.023529412,0.028907563,9.609529412,0.6,"May",3,2,4,4,"Returning_Visitor",FALSE,TRUE,1
2180,2180,0,0,0,0,6,181,0,0.016666667,0,0,"May",3,2,1,3,"Returning_Visitor",FALSE,FALSE,0
2181,2181,0,0,0,0,24,597.8333333,0.008333333,0.020833333,0,0.4,"May",2,2,2,1,"Returning_Visitor",FALSE,FALSE,0
2182,2182,7,150.5,0,0,28,549.0833333,0,0.013571429,2.663333333,0,"May",1,1,1,2,"Returning_Visitor",FALSE,TRUE,1
2183,2183,0,0,0,0,1,0,0.2,0.2,0,0,"May",3,2,3,1,"Returning_Visitor",FALSE,FALSE,0
2184,2184,0,0,0,0,10,170,0.04,0.1,0,0,"May",2,2,6,3,"Returning_Visitor",FALSE,FALSE,0
2185,2185,2,53,0,0,4,46,0.026666667,0.056,0,0.4,"May",3,2,1,2,"Returning_Visitor",FALSE,FALSE,0
2186,2186,3,102,2,108,51,1742.325216,0.003636364,0.009228841,0,0,"May",1,1,1,2,"Returning_Visitor",TRUE,FALSE,0
2187,2187,5,47.5,0,0,40,787.2,0,0.012121212,2.782886364,0.4,"May",2,2,4,4,"Returning_Visitor",FALSE,FALSE,0
2188,2188,0,0,0,0,33,1239.5,0.070588235,0.095098039,0,1,"May",2,2,1,2,"Returning_Visitor",TRUE,FALSE,0
2189,2189,5,724.5,0,0,23,867.3333333,0,0.000826446,59.988,0,"May",1,1,1,2,"Returning_Visitor",FALSE,TRUE,1
2190,2190,0,0,0,0,1,0,0.2,0.2,0,0,"May",2,2,1,13,"Returning_Visitor",TRUE,FALSE,0
2191,2191,0,0,1,0,124,4093.430519,0.005816216,0.043499683,0,0,"May",2,2,8,13,"Returning_Visitor",FALSE,FALSE,0
2192,2192,1,7.5,0,0,19,216.1666667,0.038095238,0.058730159,0,0.6,"May",2,5,1,3,"Returning_Visitor",FALSE,FALSE,0
2193,2193,1,28,4,162,23,659.0833333,0.013580247,0.020440917,21.1162963,0,"May",2,2,8,1,"Returning_Visitor",FALSE,FALSE,0
2194,2194,4,130.5,2,51,43,2265.529221,0.004,0.004,14.792,0,"May",3,2,4,2,"Returning_Visitor",FALSE,FALSE,0
2195,2195,0,0,0,0,8,729,0.041666667,0.070833333,0,0.4,"May",2,2,8,1,"Returning_Visitor",FALSE,FALSE,0
2196,2196,0,0,0,0,23,1299.5,0.034782609,0.069565217,0,0.6,"May",2,2,1,4,"Returning_Visitor",FALSE,FALSE,0
2197,2197,0,0,0,0,6,103,0,0.05,0,0.6,"May",2,10,1,3,"Returning_Visitor",FALSE,FALSE,0
2198,2198,0,0,0,0,16,129.3333333,0,0.0125,0,0.6,"May",2,6,1,1,"Returning_Visitor",FALSE,FALSE,0
2199,2199,0,0,0,0,2,162,0,0.05,0,0,"May",2,4,1,4,"Returning_Visitor",FALSE,FALSE,0
2200,2200,2,96,0,0,5,122,0.028571429,0.05,0,0,"May",1,1,1,15,"Returning_Visitor",TRUE,FALSE,0
2201,2201,7,228.125,0,0,71,1294.251207,0.002631579,0.01503053,4.508271053,0,"May",2,2,3,13,"Returning_Visitor",FALSE,FALSE,0
2202,2202,7,133.1666667,2,80,10,246.7916667,0,0.008333333,0,0,"May",2,2,1,3,"New_Visitor",FALSE,FALSE,0
2203,2203,9,357.25,3,115,45,2889.25,0,0.007,54.9759,0,"May",2,2,1,4,"Returning_Visitor",FALSE,TRUE,1
2204,2204,0,0,3,470,84,3882.025758,0.004909561,0.02088789,10.21229767,0,"May",2,4,1,1,"Returning_Visitor",FALSE,FALSE,0
2205,2205,3,14,0,0,25,4207.666667,0.008333333,0.020833333,0,0,"May",2,2,3,13,"Returning_Visitor",TRUE,FALSE,0
2206,2206,1,6,0,0,18,199.5,0.016666667,0.05,0,0.4,"May",3,2,4,2,"Returning_Visitor",FALSE,FALSE,0
2207,2207,0,0,0,0,28,2529.75,0.066666667,0.088271605,0,0.4,"May",2,5,1,1,"Returning_Visitor",FALSE,FALSE,0
2208,2208,0,0,0,0,9,2081,0.044444444,0.1,0,0,"May",2,5,2,1,"Returning_Visitor",FALSE,FALSE,0
2209,2209,2,418.6666667,0,0,21,1845.666667,0.018787879,0.023939394,23.069,0,"May",2,2,1,5,"Returning_Visitor",FALSE,FALSE,0
2210,2210,6,335.1190476,1,8,51,1927.031548,0.003954802,0.014481293,2.846779661,1,"May",1,1,9,3,"Returning_Visitor",TRUE,FALSE,0
2211,2211,0,0,0,0,1,0,0.2,0.2,0,0,"May",1,1,7,3,"Returning_Visitor",FALSE,FALSE,0
2212,2212,0,0,0,0,11,831.9333333,0,0.02037037,0,0.8,"May",3,2,6,14,"Returning_Visitor",FALSE,FALSE,0
2213,2213,1,10,0,0,82,706.2996032,0,0.002439024,0,1,"May",2,2,4,2,"Returning_Visitor",TRUE,FALSE,0
2214,2214,9,329.297619,1,75,32,1888.547619,0.010810811,0.025900901,24.63837838,0,"May",1,1,9,4,"Returning_Visitor",TRUE,TRUE,1
2215,2215,6,91.98484848,3,58.95238095,54,2407.322811,0.003448276,0.010418719,0,0,"May",3,2,3,4,"Returning_Visitor",FALSE,FALSE,0
2216,2216,2,47,0,0,42,1528.382468,0,0.004761905,17.69657143,1,"May",1,1,1,4,"New_Visitor",TRUE,TRUE,1
2217,2217,6,153.275,3,394,25,599.1,0.013333333,0.030151515,22.3392,0,"May",1,1,3,4,"Returning_Visitor",TRUE,FALSE,0
2218,2218,4,86,0,0,34,4656.800366,0.006306306,0.038438438,5.185457275,0,"May",2,2,1,2,"Returning_Visitor",FALSE,FALSE,0
2219,2219,0,0,0,0,5,151.2,0,0.053333333,0,0.8,"May",7,1,3,1,"Returning_Visitor",FALSE,FALSE,0
2220,2220,6,89,3,12,75,5378.045851,0.02013261,0.0464397,4.374401266,0.2,"May",2,2,8,3,"Returning_Visitor",FALSE,TRUE,1
2221,2221,0,0,0,0,7,212,0.028571429,0.028571429,0,0.4,"May",3,3,5,1,"Returning_Visitor",FALSE,FALSE,0
2222,2222,2,2,0,0,0,0,0.1,0.1,0,0,"May",1,1,3,2,"Returning_Visitor",TRUE,FALSE,0
2223,2223,0,0,0,0,16,748.4,0.014285714,0.035714286,43.19228571,0,"May",2,2,3,4,"Returning_Visitor",FALSE,FALSE,0
2224,2224,0,0,0,0,38,314.8333333,0.010526316,0.031578947,0,0.6,"May",2,2,1,3,"Returning_Visitor",FALSE,FALSE,0
2225,2225,1,0,0,0,19,867.8333333,0.015,0.028333333,0,0,"May",2,2,7,6,"Returning_Visitor",FALSE,FALSE,0
2226,2226,0,0,2,56,9,379,0,0.03,0,0,"May",2,2,2,4,"New_Visitor",FALSE,FALSE,0
2227,2227,2,48,0,0,3,66.5,0.05,0.1,0,0,"May",3,2,1,3,"Returning_Visitor",FALSE,FALSE,0
2228,2228,10,527,3,213,26,994.8222222,0,0.00344086,0,0,"May",3,2,1,2,"Returning_Visitor",FALSE,FALSE,0
2229,2229,1,135.5,0,0,50,824.6666667,0,0.003921569,0,0,"May",2,2,2,4,"Returning_Visitor",FALSE,FALSE,0
2230,2230,0,0,0,0,1,0,0.2,0.2,0,0.4,"May",1,8,7,4,"Returning_Visitor",FALSE,FALSE,0
2231,2231,3,133.5,4,191,15,443.9333333,0,0.02,0,0,"May",1,1,3,6,"Returning_Visitor",FALSE,FALSE,0
2232,2232,7,186.1,0,0,32,906.3,0.005128205,0.025641026,20.91692308,0,"May",2,2,1,1,"Returning_Visitor",FALSE,FALSE,0
2233,2233,0,0,0,0,3,57,0,0.066666667,0,0.2,"May",2,5,1,2,"Returning_Visitor",FALSE,FALSE,0
2234,2234,0,0,0,0,6,117,0.083333333,0.088888889,0,0,"May",3,2,4,3,"Returning_Visitor",FALSE,FALSE,0
2235,2235,5,69,4,163,50,2424.75,0,0.023333333,2.973214286,0,"May",2,2,3,3,"Returning_Visitor",FALSE,FALSE,0
2236,2236,0,0,0,0,1,0,0.2,0.2,0,0,"May",1,1,4,3,"Returning_Visitor",FALSE,FALSE,0
2237,2237,0,0,0,0,1,0,0.2,0.2,0,0,"May",2,2,1,1,"Returning_Visitor",FALSE,FALSE,0
2238,2238,0,0,0,0,3,311,0.1,0.166666667,0,0.6,"May",1,1,1,3,"Returning_Visitor",FALSE,FALSE,0
2239,2239,4,91,1,188,160,2418.52904,0.004878049,0.017369338,0.58275,0,"May",2,6,1,6,"Returning_Visitor",FALSE,FALSE,0
2240,2240,0,0,0,0,39,905.6,0.012820513,0.021245421,0,0,"May",3,2,1,3,"Returning_Visitor",FALSE,FALSE,0
2241,2241,0,0,0,0,8,100,0.075,0.125,0,1,"May",2,5,1,11,"Returning_Visitor",TRUE,FALSE,0
2242,2242,0,0,0,0,30,986.5,0.006666667,0.023333333,0,0,"May",2,4,3,3,"Returning_Visitor",FALSE,FALSE,0
2243,2243,5,43.4,0,0,32,3121.555556,0.009259259,0.036759259,26.5455,0,"May",2,4,4,2,"Returning_Visitor",FALSE,FALSE,0
2244,2244,4,32.66666667,0,0,34,1378.966667,0.007894737,0.01716792,18.46989474,0,"May",3,2,1,4,"Returning_Visitor",TRUE,TRUE,1
2245,2245,6,86.2,0,0,49,3003.419048,0.010526316,0.015711501,4.376915789,0.4,"May",1,1,4,4,"Returning_Visitor",FALSE,FALSE,0
2246,2246,0,0,1,25,43,2053.933333,0.012878788,0.039015152,0,0,"May",2,5,6,3,"Returning_Visitor",TRUE,FALSE,0
2247,2247,1,299,0,0,4,212.5,0,0.04,0,0,"May",2,2,2,1,"Returning_Visitor",TRUE,FALSE,0
2248,2248,10,295.6940559,0,0,29,785.474359,0,0.001481481,34.99166667,0,"May",2,2,5,4,"Returning_Visitor",TRUE,TRUE,1
2249,2249,2,14.5,0,0,23,316.3333333,0.008333333,0.030833333,0,1,"May",2,2,2,4,"Returning_Visitor",TRUE,FALSE,0
2250,2250,1,41,4,360,28,769.5,0.024242424,0.042424242,19.38181818,0,"May",2,2,1,6,"Returning_Visitor",FALSE,FALSE,0
2251,2251,0,0,0,0,15,298.1666667,0.013333333,0.044444444,0,0.4,"May",2,10,9,3,"Returning_Visitor",FALSE,FALSE,0
2252,2252,0,0,1,48,32,1808.333333,0.05,0.075208333,12.484125,0.4,"May",3,2,8,1,"Returning_Visitor",FALSE,TRUE,1
2253,2253,0,0,0,0,30,1184.5,0.006666667,0.048333333,0,0.6,"May",4,2,1,1,"Returning_Visitor",FALSE,FALSE,0
2254,2254,3,177,0,0,3,184.5,0.04,0.033333333,0,0,"May",3,2,4,11,"New_Visitor",FALSE,FALSE,0
2255,2255,3,77,5,243,127,2573.875,0.00025641,0.009196581,0,0,"May",2,2,4,3,"Returning_Visitor",FALSE,FALSE,0
2256,2256,5,187.2666667,2,17,64,2121.304304,0.003188406,0.018007866,4.873969358,0,"May",3,3,3,4,"Returning_Visitor",TRUE,FALSE,0
2257,2257,5,587,0,0,125,4639.410534,0.012433862,0.023856765,0,0.6,"May",3,2,1,4,"Returning_Visitor",FALSE,FALSE,0
2258,2258,3,76.5,2,66,16,315.3666667,0,0.014736842,0,0,"May",3,2,1,3,"Returning_Visitor",TRUE,FALSE,0
2259,2259,1,35,1,49.5,11,1464,0,0.020512821,32.946,0.2,"May",2,2,4,4,"Returning_Visitor",FALSE,TRUE,1
2260,2260,0,0,2,236,66,1483.55,0,0.006153846,143.2115385,0,"May",2,4,3,3,"Returning_Visitor",TRUE,TRUE,1
2261,2261,1,7,1,97,53,2247.608298,0.004848485,0.016751935,32.68969091,0,"May",1,1,3,4,"Returning_Visitor",FALSE,FALSE,0
2262,2262,0,0,0,0,19,950,0,0.011111111,0,0,"May",1,1,1,2,"Returning_Visitor",FALSE,FALSE,0
2263,2263,15,161.764411,7,227.25,104,6254.420122,0.028065242,0.036927442,3.431210317,0,"May",3,2,1,2,"Returning_Visitor",TRUE,FALSE,0
2264,2264,0,0,0,0,1,0,0.2,0.2,0,0,"May",1,1,8,1,"Returning_Visitor",FALSE,FALSE,0
2265,2265,0,0,0,0,3,29,0,0.066666667,0,0,"May",2,2,1,4,"Returning_Visitor",TRUE,FALSE,0
2266,2266,1,5,0,0,7,228,0,0.028571429,0,0,"May",1,1,3,3,"Returning_Visitor",FALSE,FALSE,0
2267,2267,0,0,0,0,2,205,0,0.05,0,0,"May",3,2,1,13,"Returning_Visitor",FALSE,FALSE,0
2268,2268,1,25,0,0,35,1570.5,0,0.002941176,13.07329412,0,"May",2,2,6,4,"Returning_Visitor",TRUE,TRUE,1
2269,2269,0,0,1,0,14,101,0.13125,0.16875,0,0.6,"May",3,2,1,13,"Returning_Visitor",FALSE,FALSE,0
2270,2270,2,36.5,0,0,11,295.9,0,0.014219114,0,0,"May",3,2,9,4,"Returning_Visitor",TRUE,FALSE,0
2271,2271,2,145,0,0,7,196.5,0,0.0125,0,0,"May",3,2,4,1,"Returning_Visitor",FALSE,FALSE,0
2272,2272,1,13,0,0,15,524.5,0,0.013333333,33.9612,0,"May",3,2,1,6,"Returning_Visitor",FALSE,TRUE,1
2273,2273,0,0,0,0,2,0,0.2,0.2,0,0,"May",1,1,1,1,"Returning_Visitor",FALSE,FALSE,0
2274,2274,0,0,6,451.5,28,674.4345238,0.005882353,0.017647059,0,0,"May",3,2,4,1,"Returning_Visitor",TRUE,FALSE,0
2275,2275,3,80,0,0,32,931.5,0.008823529,0.023529412,51.11722549,0,"May",2,2,1,1,"Returning_Visitor",FALSE,FALSE,0
2276,2276,7,75.84615385,4,246.3333333,16,672.8794872,0.021428571,0.029027611,0,0,"May",1,1,1,3,"Returning_Visitor",FALSE,FALSE,0
2277,2277,0,0,0,0,5,0,0.2,0.2,0,0.6,"May",3,2,8,13,"Returning_Visitor",FALSE,FALSE,0
2278,2278,7,164.5,0,0,73,3022.478571,0.002631579,0.026472431,4.25425,0,"May",2,2,5,1,"Returning_Visitor",FALSE,FALSE,0
2279,2279,4,309,0,0,27,877.5,0,0.007407407,44.47733333,0,"May",1,1,1,4,"New_Visitor",FALSE,TRUE,1
2280,2280,0,0,1,416,20,412.8333333,0.019047619,0.038095238,0,0,"May",2,2,3,6,"Returning_Visitor",FALSE,FALSE,0
2281,2281,3,47,0,0,22,486.5,0,0.030666667,0,0,"May",3,2,3,11,"Returning_Visitor",FALSE,FALSE,0
2282,2282,0,0,1,51,29,1225.5,0,0.010344828,25.90331034,0,"May",4,2,1,4,"New_Visitor",FALSE,TRUE,1
2283,2283,0,0,0,0,1,0,0.2,0.2,0,0,"May",1,1,6,1,"Returning_Visitor",FALSE,FALSE,0
2284,2284,0,0,0,0,2,0,0.2,0.2,0,0.6,"May",3,2,6,13,"Returning_Visitor",FALSE,FALSE,0
2285,2285,12,240.2,0,0,90,1221.853846,0.002061856,0.014387171,1.722164948,0,"May",2,4,1,4,"Returning_Visitor",FALSE,FALSE,0
2286,2286,0,0,0,0,14,258,0.164285714,0.173809524,0,0.6,"May",3,2,6,13,"Returning_Visitor",FALSE,FALSE,0
2287,2287,0,0,0,0,30,1370.833333,0.042145594,0.066781609,0,0,"May",3,2,2,4,"Returning_Visitor",FALSE,FALSE,0
2288,2288,0,0,0,0,15,1652,0.04,0.073333333,0,0,"May",2,5,1,3,"Returning_Visitor",FALSE,FALSE,0
2289,2289,2,123,0,0,6,178.3333333,0,0.023809524,0,0,"May",3,2,1,1,"Returning_Visitor",TRUE,FALSE,0
2290,2290,0,0,0,0,43,1146.5,0.006976744,0.035271318,0,0.6,"May",2,2,1,4,"Returning_Visitor",FALSE,FALSE,0
2291,2291,2,29.33333333,0,0,98,2680.828571,0.009183673,0.014160401,16.04860714,0,"May",3,2,3,13,"Returning_Visitor",FALSE,TRUE,1
2292,2292,1,47,0,0,11,197.5,0,0.025,0,0,"May",3,2,1,3,"New_Visitor",FALSE,FALSE,0
2293,2293,5,152.875,2,81,46,2295.182143,0.004081633,0.014873664,21.02481633,0.2,"May",3,2,4,1,"Returning_Visitor",FALSE,FALSE,0
2294,2294,0,0,0,0,1,0,0.2,0.2,0,0.4,"May",3,2,1,1,"Returning_Visitor",FALSE,FALSE,0
